date,time,tempC,tempF,windspeedMiles,windspeedKmph,winddirdegree,winddir16point,weatherCode,weatherIconUrl,weatherDesc,precipMM,precipInches,humidity,visibilityKm,visibilityMiles,pressureMB,pressureInches,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF
2009-05-13,1200,15,58,7,11,160,SSE,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,86.0,10.0,6.0,998.0,30.0,98.0,15.0,59.0,13.0,55.0,14.0,58.0,9.0,14.0,14.0,58.0
2009-05-14,0,6,43,6,10,104,ESE,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,97.0,2.0,1.0,997.0,30.0,79.0,6.0,44.0,6.0,43.0,4.0,40.0,9.0,15.0,4.0,40.0
2009-05-14,1200,10,50,5,9,120,ESE,119,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,74.0,10.0,6.0,999.0,30.0,79.0,10.0,51.0,6.0,42.0,9.0,49.0,6.0,10.0,9.0,49.0
2009-05-15,0,6,43,2,3,122,ESE,248,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0007_fog.png,Fog,0.0,0.0,97.0,0.0,0.0,1001.0,30.0,100.0,7.0,44.0,6.0,43.0,7.0,44.0,3.0,5.0,7.0,44.0
2009-05-15,1200,11,52,3,5,119,ESE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,77.0,10.0,6.0,1004.0,30.0,61.0,12.0,53.0,8.0,46.0,12.0,54.0,3.0,5.0,12.0,54.0
2009-05-16,0,5,40,7,11,340,NNW,248,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0007_fog.png,Fog,0.0,0.0,98.0,0.0,0.0,1009.0,30.0,100.0,5.0,41.0,5.0,40.0,2.0,36.0,14.0,23.0,2.0,36.0
2009-05-16,1200,12,53,8,12,294,WNW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,58.0,10.0,6.0,1016.0,30.0,61.0,12.0,54.0,4.0,40.0,11.0,51.0,9.0,14.0,11.0,51.0
2009-05-17,0,6,42,4,6,328,NNW,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,82.0,10.0,6.0,1019.0,31.0,100.0,6.0,43.0,3.0,38.0,5.0,41.0,6.0,9.0,5.0,41.0
2009-05-17,1200,11,51,3,5,12,NNE,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,60.0,10.0,6.0,1019.0,31.0,90.0,11.0,52.0,4.0,39.0,11.0,52.0,3.0,5.0,11.0,52.0
2009-05-18,0,6,43,4,6,359,N,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,88.0,10.0,6.0,1019.0,31.0,41.0,7.0,45.0,5.0,41.0,6.0,43.0,8.0,12.0,6.0,43.0
2009-05-18,1200,16,60,5,8,341,NNW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,46.0,10.0,6.0,1020.0,31.0,44.0,16.0,61.0,5.0,40.0,16.0,61.0,6.0,10.0,16.0,61.0
2009-05-19,0,6,43,6,10,286,WNW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,78.0,10.0,6.0,1020.0,31.0,23.0,7.0,45.0,3.0,38.0,5.0,41.0,14.0,22.0,5.0,41.0
2009-05-19,1200,18,64,7,11,326,NW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,49.0,10.0,6.0,1020.0,31.0,46.0,18.0,65.0,7.0,45.0,18.0,65.0,8.0,13.0,18.0,65.0
2009-05-20,0,7,44,5,8,303,WNW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,89.0,10.0,6.0,1020.0,31.0,22.0,8.0,46.0,6.0,43.0,7.0,44.0,10.0,16.0,7.0,44.0
2009-05-20,1200,18,65,6,10,284,WNW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,64.0,10.0,6.0,1017.0,31.0,28.0,19.0,66.0,12.0,53.0,19.0,66.0,7.0,12.0,19.0,66.0
2009-05-21,0,9,47,4,6,328,NNW,248,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0007_fog.png,Fog,0.0,0.0,98.0,0.0,0.0,1016.0,30.0,100.0,9.0,48.0,9.0,48.0,8.0,47.0,8.0,13.0,8.0,47.0
2009-05-21,1200,15,59,7,11,295,WNW,200,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0016_thundery_showers.png,Thundery outbreaks possible,0.0,0.0,74.0,9.0,5.0,1016.0,30.0,34.0,15.0,60.0,11.0,51.0,15.0,60.0,8.0,13.0,15.0,60.0
2009-05-22,0,6,43,3,4,181,S,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,95.0,2.0,1.0,1017.0,31.0,24.0,7.0,45.0,6.0,44.0,7.0,44.0,6.0,9.0,7.0,44.0
2009-05-22,1200,18,64,6,10,173,S,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,66.0,10.0,6.0,1015.0,30.0,100.0,18.0,65.0,12.0,53.0,18.0,65.0,8.0,13.0,18.0,65.0
2009-05-23,0,12,53,6,10,181,S,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,96.0,2.0,1.0,1007.0,30.0,67.0,12.0,54.0,12.0,53.0,11.0,52.0,12.0,19.0,11.0,52.0
2009-05-23,1200,14,57,7,12,158,SSE,248,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0007_fog.png,Fog,0.0,0.0,99.0,0.0,0.0,998.0,30.0,100.0,14.0,57.0,14.0,57.0,13.0,56.0,12.0,19.0,13.0,56.0
2009-05-24,0,8,47,11,17,247,WSW,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,93.0,10.0,6.0,998.0,30.0,100.0,8.0,47.0,7.0,45.0,6.0,42.0,16.0,25.0,6.0,42.0
2009-05-24,1200,10,50,6,10,240,WSW,248,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0007_fog.png,Fog,0.0,0.0,100.0,0.0,0.0,1000.0,30.0,100.0,10.0,50.0,10.0,50.0,9.0,48.0,10.0,16.0,9.0,48.0
2009-05-25,0,8,47,7,11,305,NW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,92.0,10.0,6.0,1001.0,30.0,15.0,9.0,48.0,8.0,46.0,7.0,45.0,10.0,17.0,7.0,45.0
2009-05-25,1200,16,61,9,14,309,NW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,50.0,10.0,6.0,1003.0,30.0,31.0,16.0,61.0,6.0,43.0,16.0,61.0,10.0,17.0,16.0,61.0
2009-05-26,0,7,44,5,8,298,WNW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,82.0,10.0,6.0,1007.0,30.0,21.0,8.0,46.0,5.0,41.0,7.0,44.0,7.0,12.0,7.0,44.0
2009-05-26,1200,19,65,10,16,341,NNW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,48.0,10.0,6.0,1012.0,30.0,41.0,19.0,66.0,7.0,45.0,19.0,66.0,11.0,18.0,19.0,66.0
2009-05-27,0,7,45,4,6,282,WNW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,89.0,10.0,6.0,1016.0,30.0,7.0,9.0,49.0,7.0,45.0,9.0,48.0,8.0,12.0,9.0,48.0
2009-05-27,1200,23,73,5,8,230,SW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,40.0,10.0,6.0,1017.0,31.0,8.0,25.0,77.0,9.0,49.0,24.0,75.0,6.0,9.0,25.0,77.0
2009-05-28,0,11,52,4,6,222,SW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,88.0,10.0,6.0,1016.0,30.0,7.0,13.0,56.0,11.0,52.0,13.0,56.0,7.0,11.0,13.0,56.0
2009-05-28,1200,25,77,6,9,225,SW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,45.0,10.0,6.0,1015.0,30.0,25.0,26.0,79.0,13.0,55.0,25.0,78.0,7.0,11.0,26.0,79.0
2009-05-29,0,12,53,2,3,151,SSE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,89.0,10.0,6.0,1017.0,30.0,11.0,13.0,56.0,12.0,53.0,14.0,57.0,4.0,7.0,14.0,57.0
2009-05-29,1200,23,73,1,1,356,N,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,51.0,10.0,6.0,1022.0,31.0,47.0,25.0,77.0,13.0,56.0,24.0,75.0,1.0,2.0,25.0,77.0
2009-05-30,0,14,57,5,8,1,N,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,66.0,10.0,6.0,1026.0,31.0,47.0,15.0,58.0,8.0,47.0,14.0,58.0,8.0,13.0,14.0,58.0
2009-05-30,1200,23,73,6,10,356,N,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,43.0,10.0,6.0,1027.0,31.0,0.0,26.0,79.0,12.0,54.0,26.0,78.0,7.0,12.0,26.0,79.0
2009-05-31,0,10,49,4,6,338,NNW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,72.0,10.0,6.0,1028.0,31.0,3.0,13.0,55.0,8.0,46.0,13.0,55.0,7.0,11.0,13.0,55.0
2009-05-31,1200,24,75,4,6,352,N,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,43.0,10.0,6.0,1027.0,31.0,3.0,26.0,79.0,12.0,54.0,26.0,79.0,5.0,7.0,26.0,79.0
2009-06-01,0,9,49,2,3,173,S,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,90.0,10.0,6.0,1026.0,31.0,0.0,16.0,60.0,14.0,57.0,16.0,60.0,4.0,6.0,16.0,60.0
2009-06-01,1200,25,78,6,10,245,WSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,40.0,10.0,6.0,1022.0,31.0,18.0,26.0,79.0,11.0,53.0,26.0,79.0,7.0,12.0,26.0,79.0
2009-06-02,0,14,57,6,10,245,WSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,74.0,10.0,6.0,1015.0,30.0,10.0,15.0,59.0,11.0,51.0,15.0,59.0,12.0,20.0,15.0,59.0
2009-06-02,1200,24,75,4,7,252,WSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,45.0,10.0,6.0,1009.0,30.0,20.0,25.0,78.0,12.0,54.0,25.0,76.0,5.0,8.0,25.0,78.0
2009-06-03,0,14,57,8,13,195,SSW,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,95.0,10.0,6.0,1004.0,30.0,100.0,14.0,58.0,14.0,56.0,13.0,56.0,14.0,22.0,13.0,56.0
2009-06-03,1200,22,72,10,16,178,S,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,71.0,10.0,6.0,996.0,30.0,22.0,25.0,77.0,17.0,63.0,23.0,73.0,13.0,21.0,25.0,77.0
2009-06-04,0,14,57,9,14,232,SW,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,92.0,10.0,6.0,994.0,30.0,96.0,14.0,57.0,13.0,55.0,13.0,55.0,13.0,21.0,13.0,55.0
2009-06-04,1200,17,63,14,23,248,WSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,47.0,10.0,6.0,1000.0,30.0,15.0,17.0,63.0,6.0,43.0,17.0,63.0,16.0,26.0,17.0,63.0
2009-06-05,0,7,45,5,8,238,WSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,76.0,10.0,6.0,1006.0,30.0,9.0,9.0,47.0,5.0,40.0,7.0,45.0,7.0,12.0,7.0,45.0
2009-06-05,1200,16,62,8,13,235,SW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,41.0,10.0,6.0,1008.0,30.0,18.0,17.0,62.0,4.0,39.0,17.0,62.0,9.0,15.0,17.0,62.0
2009-06-06,0,9,48,6,10,220,SW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,84.0,10.0,6.0,1007.0,30.0,35.0,10.0,49.0,7.0,45.0,8.0,46.0,9.0,14.0,8.0,46.0
2009-06-06,1200,14,58,6,10,188,S,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,56.0,10.0,6.0,1009.0,30.0,38.0,15.0,59.0,6.0,43.0,14.0,58.0,7.0,12.0,14.0,58.0
2009-06-07,0,7,44,6,10,278,W,248,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0007_fog.png,Fog,0.0,0.0,98.0,0.0,0.0,1012.0,30.0,100.0,7.0,45.0,7.0,44.0,5.0,41.0,13.0,20.0,5.0,41.0
2009-06-07,1200,18,65,6,10,180,S,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,43.0,10.0,6.0,1012.0,30.0,43.0,19.0,66.0,6.0,43.0,19.0,66.0,7.0,12.0,19.0,66.0
2009-06-08,0,13,55,6,10,200,SSW,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,95.0,2.0,1.0,1005.0,30.0,94.0,13.0,56.0,13.0,55.0,13.0,55.0,9.0,15.0,13.0,55.0
2009-06-08,1200,21,69,10,15,268,W,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,50.0,10.0,6.0,1009.0,30.0,7.0,24.0,76.0,10.0,50.0,21.0,70.0,11.0,18.0,21.0,70.0
2009-06-09,0,8,46,4,6,275,W,248,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0007_fog.png,Fog,0.0,0.0,97.0,0.0,0.0,1020.0,31.0,100.0,9.0,47.0,8.0,47.0,8.0,46.0,8.0,13.0,8.0,46.0
2009-06-09,1200,23,73,4,6,189,S,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,47.0,10.0,6.0,1021.0,31.0,23.0,25.0,77.0,11.0,53.0,23.0,74.0,4.0,7.0,25.0,77.0
2009-06-10,0,14,58,6,9,157,SSE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,93.0,10.0,6.0,1020.0,31.0,26.0,15.0,59.0,14.0,57.0,15.0,58.0,11.0,17.0,15.0,58.0
2009-06-10,1200,25,76,8,13,192,SSW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,71.0,10.0,6.0,1019.0,31.0,25.0,27.0,80.0,19.0,67.0,25.0,77.0,10.0,16.0,27.0,80.0
2009-06-11,0,18,64,4,7,213,SSW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,83.0,10.0,6.0,1016.0,30.0,29.0,19.0,65.0,16.0,60.0,19.0,65.0,7.0,11.0,19.0,65.0
2009-06-11,1200,28,82,5,8,250,WSW,200,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0016_thundery_showers.png,Thundery outbreaks possible,0.0,0.0,57.0,9.0,5.0,1014.0,30.0,46.0,30.0,86.0,19.0,66.0,28.0,83.0,7.0,11.0,30.0,86.0
2009-06-12,0,18,64,6,9,65,ENE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,73.0,10.0,6.0,1014.0,30.0,13.0,19.0,66.0,14.0,57.0,19.0,66.0,11.0,18.0,19.0,66.0
2009-06-12,1200,28,82,5,9,108,ESE,200,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0016_thundery_showers.png,Thundery outbreaks possible,0.0,0.0,44.0,9.0,5.0,1012.0,30.0,44.0,29.0,83.0,15.0,59.0,28.0,83.0,6.0,10.0,29.0,83.0
2009-06-13,0,20,67,5,8,148,SSE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,59.0,10.0,6.0,1009.0,30.0,19.0,21.0,69.0,12.0,54.0,21.0,69.0,7.0,12.0,21.0,69.0
2009-06-13,1200,27,81,10,17,156,SSE,200,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0016_thundery_showers.png,Thundery outbreaks possible,0.0,0.0,52.0,9.0,5.0,1007.0,30.0,31.0,28.0,83.0,17.0,62.0,27.0,81.0,13.0,20.0,28.0,83.0
2009-06-14,0,14,56,4,6,195,SSW,248,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0007_fog.png,Fog,0.0,0.0,98.0,0.0,0.0,1011.0,30.0,100.0,14.0,57.0,14.0,57.0,14.0,57.0,7.0,11.0,14.0,57.0
2009-06-14,1200,22,72,3,5,229,SW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,45.0,10.0,6.0,1015.0,30.0,4.0,25.0,78.0,12.0,53.0,25.0,76.0,3.0,5.0,25.0,78.0
2009-06-15,0,13,55,8,13,245,WSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,73.0,10.0,6.0,1015.0,30.0,8.0,14.0,56.0,9.0,48.0,13.0,55.0,15.0,24.0,13.0,55.0
2009-06-15,1200,20,69,6,9,220,SW,119,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,52.0,10.0,6.0,1015.0,30.0,82.0,21.0,69.0,10.0,51.0,21.0,69.0,6.0,10.0,21.0,69.0
2009-06-16,0,11,52,4,6,252,WSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,81.0,10.0,6.0,1017.0,31.0,8.0,13.0,55.0,10.0,49.0,13.0,55.0,8.0,12.0,13.0,55.0
2009-06-16,1200,23,74,5,8,250,WSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,41.0,10.0,6.0,1016.0,30.0,22.0,25.0,77.0,10.0,50.0,24.0,76.0,6.0,10.0,25.0,77.0
2009-06-17,0,15,60,7,11,144,SE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,58.0,10.0,6.0,1011.0,30.0,13.0,16.0,61.0,8.0,46.0,16.0,61.0,12.0,19.0,16.0,61.0
2009-06-17,1200,14,57,12,19,272,W,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,82.0,10.0,6.0,1009.0,30.0,89.0,14.0,57.0,11.0,52.0,13.0,55.0,14.0,23.0,13.0,55.0
2009-06-18,0,9,48,7,11,259,WSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,77.0,10.0,6.0,1015.0,30.0,17.0,10.0,50.0,6.0,43.0,8.0,47.0,11.0,17.0,8.0,47.0
2009-06-18,1200,16,61,6,9,268,W,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,45.0,10.0,6.0,1015.0,30.0,46.0,17.0,62.0,4.0,40.0,17.0,62.0,7.0,11.0,17.0,62.0
2009-06-19,0,9,48,5,8,265,W,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,66.0,10.0,6.0,1014.0,30.0,24.0,10.0,50.0,4.0,39.0,9.0,48.0,8.0,13.0,9.0,48.0
2009-06-19,1200,19,66,6,10,245,WSW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,44.0,10.0,6.0,1013.0,30.0,45.0,19.0,67.0,7.0,44.0,19.0,67.0,7.0,11.0,19.0,67.0
2009-06-20,0,11,52,4,6,220,SW,248,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0007_fog.png,Fog,0.0,0.0,99.0,0.0,0.0,1014.0,30.0,100.0,12.0,53.0,11.0,52.0,11.0,52.0,6.0,10.0,11.0,52.0
2009-06-20,1200,15,58,5,8,199,SSW,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,87.0,10.0,6.0,1015.0,30.0,100.0,15.0,59.0,13.0,55.0,15.0,59.0,7.0,11.0,15.0,59.0
2009-06-21,0,9,49,4,7,244,WSW,248,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0007_fog.png,Fog,0.0,0.0,98.0,0.0,0.0,1019.0,31.0,100.0,10.0,50.0,10.0,49.0,9.0,48.0,9.0,14.0,9.0,48.0
2009-06-21,1200,15,60,3,5,352,N,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,78.0,10.0,6.0,1021.0,31.0,45.0,16.0,61.0,12.0,54.0,16.0,61.0,4.0,6.0,16.0,61.0
2009-06-22,0,13,55,3,4,32,NNE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,91.0,10.0,6.0,1023.0,31.0,38.0,14.0,56.0,12.0,54.0,14.0,57.0,4.0,7.0,14.0,57.0
2009-06-22,1200,22,71,6,10,54,NE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,58.0,10.0,6.0,1024.0,31.0,36.0,25.0,76.0,14.0,57.0,22.0,72.0,7.0,12.0,22.0,72.0
2009-06-23,0,14,57,8,13,91,E,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,82.0,10.0,6.0,1025.0,31.0,12.0,15.0,58.0,12.0,53.0,14.0,57.0,15.0,24.0,14.0,57.0
2009-06-23,1200,25,77,9,14,74,ENE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,45.0,10.0,6.0,1022.0,31.0,14.0,26.0,79.0,13.0,55.0,26.0,78.0,10.0,16.0,26.0,79.0
2009-06-24,0,15,60,7,11,82,E,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,60.0,10.0,6.0,1022.0,31.0,22.0,16.0,61.0,9.0,47.0,16.0,61.0,11.0,18.0,16.0,61.0
2009-06-24,1200,15,59,6,9,121,ESE,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,88.0,10.0,6.0,1023.0,31.0,100.0,16.0,60.0,14.0,57.0,16.0,60.0,9.0,14.0,16.0,60.0
2009-06-25,0,12,53,7,12,84,E,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,89.0,10.0,6.0,1022.0,31.0,48.0,12.0,54.0,11.0,51.0,11.0,52.0,12.0,20.0,11.0,52.0
2009-06-25,1200,13,55,7,12,83,E,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,95.0,2.0,1.0,1023.0,31.0,100.0,13.0,55.0,12.0,54.0,12.0,53.0,12.0,19.0,12.0,53.0
2009-06-26,0,12,53,9,14,69,ENE,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,99.0,10.0,6.0,1024.0,31.0,100.0,12.0,54.0,12.0,53.0,11.0,51.0,14.0,22.0,11.0,51.0
2009-06-26,1200,20,68,8,13,83,E,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,55.0,10.0,6.0,1025.0,31.0,33.0,20.0,68.0,11.0,52.0,20.0,68.0,10.0,15.0,20.0,68.0
2009-06-27,0,14,57,6,10,105,ESE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,75.0,10.0,6.0,1026.0,31.0,32.0,15.0,58.0,10.0,50.0,14.0,57.0,12.0,19.0,14.0,57.0
2009-06-27,1200,26,78,7,12,126,SE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,44.0,10.0,6.0,1025.0,31.0,18.0,26.0,80.0,13.0,55.0,26.0,79.0,9.0,14.0,26.0,80.0
2009-06-28,0,16,60,5,9,168,SSE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,81.0,10.0,6.0,1023.0,31.0,32.0,17.0,62.0,13.0,56.0,17.0,62.0,11.0,17.0,17.0,62.0
